 Format                 IAGA-2002                                    |
 Source of Data         Borok Geophysical Observatory(Russia)/IPGP   |
 Station Name           Borok                                        |
 IAGA Code              BOX                                          |
 Geodetic Latitude      58.070                                       |
 Geodetic Longitude     38.230                                       |
 Elevation              115.0                                        |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.2 second                                   |
 Data Interval Type     Filtered 1-minute (00:15 - 1:45)             |
 Data Type              variation                                    |
 # Vector 1-minute values are computed from 1-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # Scalar 1-minute values are computed from 5-second values using    |
 # the INTERMAGNET gaussian filter centered on the minute.           |
 # This data file was created using INTERMAGNET data                 |
 # from the Paris GIN. These data were acquired                      |
 # from an INTERMAGNET reported data file.                           |
 # Final data will be available on the INTERMAGNET DVD               |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     BOXX      BOXY      BOXZ      BOXF   |
2022-01-15 17:24:00.000 015     15068.89   3468.53  50779.16  53081.86
2022-01-15 17:25:00.000 015     15069.44   3466.99  50778.96  53081.73
2022-01-15 17:26:00.000 015     15068.89   3466.96  50778.59  53081.30
2022-01-15 17:27:00.000 015     15068.84   3466.50  50778.27  53080.94
2022-01-15 17:28:00.000 015     15069.30   3466.21  50777.96  53080.73
2022-01-15 17:29:00.000 015     15070.13   3466.35  50777.69  53080.71
2022-01-15 17:30:00.000 015     15070.62   3465.48  50777.50  53080.62
2022-01-15 17:31:00.000 015     15071.06   3465.25  50777.29  53080.53
2022-01-15 17:32:00.000 015     15071.77   3464.98  50777.11  53080.52
2022-01-15 17:33:00.000 015     15073.93   3464.92  50776.88  53080.93
2022-01-15 17:34:00.000 015     15075.05   3464.62  50776.77  53081.07
2022-01-15 17:35:00.000 015     15077.81   3463.36  50776.65  53081.70
2022-01-15 17:36:00.000 015     15077.75   3463.02  50776.57  53081.53
2022-01-15 17:37:00.000 015     15079.34   3461.22  50776.43  53081.74
2022-01-15 17:38:00.000 015     15080.23   3459.40  50776.32  53081.78
2022-01-15 17:39:00.000 015     15081.08   3456.84  50776.27  53081.84
2022-01-15 17:40:00.000 015     15081.45   3455.59  50776.29  53081.79
2022-01-15 17:41:00.000 015     15081.57   3453.40  50776.24  53081.68
2022-01-15 17:42:00.000 015     15081.14   3452.60  50776.18  53081.45
2022-01-15 17:43:00.000 015     15080.89   3451.75  50776.04  53081.25
2022-01-15 17:44:00.000 015     15079.77   3451.39  50776.00  53080.81
2022-01-15 17:45:00.000 015     15078.88   3450.26  50775.85  53080.36
2022-01-15 17:46:00.000 015     15078.39   3449.81  50775.73  53080.00
2022-01-15 17:47:00.000 015     15077.36   3448.76  50775.60  53079.59
2022-01-15 17:48:00.000 015     15076.00   3450.14  50775.51  53079.11
2022-01-15 17:49:00.000 015     15075.06   3451.34  50775.23  53078.70
2022-01-15 17:50:00.000 015     15072.91   3452.81  50775.02  53077.91
2022-01-15 17:51:00.000 015     15072.12   3453.31  50774.67  53077.43
2022-01-15 17:52:00.000 015     15070.98   3454.81  50774.42  53076.95
2022-01-15 17:53:00.000 015     15071.06   3455.03  50774.31  53076.86
2022-01-15 17:54:00.000 015     15070.62   3456.00  50774.17  53076.71
2022-01-15 17:55:00.000 015     15071.41   3457.18  50774.19  53076.92
2022-01-15 17:56:00.000 015     15071.58   3458.46  50774.11  53077.00
2022-01-15 17:57:00.000 015     15073.06   3459.99  50774.00  53077.42
2022-01-15 17:58:00.000 015     15076.11   3460.61  50773.92  53078.23
2022-01-15 17:59:00.000 015     15077.01   3459.74  50773.84  53078.43
2022-01-15 18:00:00.000 015     15078.56   3459.45  50773.86  53078.82
2022-01-15 18:01:00.000 015     15078.36   3458.18  50773.83  53078.72
2022-01-15 18:02:00.000 015     15081.26   3458.59  50773.67  53079.44
2022-01-15 18:03:00.000 015     15082.75   3457.53  50773.53  53079.71
2022-01-15 18:04:00.000 015     15084.08   3456.16  50773.44  53079.93
2022-01-15 18:05:00.000 015     15085.53   3455.38  50773.44  53080.26
2022-01-15 18:06:00.000 015     15085.61   3454.66  50773.30  53080.14
2022-01-15 18:07:00.000 015     15085.02   3454.85  50773.06  53079.75
2022-01-15 18:08:00.000 015     15082.66   3455.99  50772.67  53078.77
2022-01-15 18:09:00.000 015     15081.74   3456.25  50772.04  53077.96
2022-01-15 18:10:00.000 015     15081.04   3456.23  50771.43  53077.17
2022-01-15 18:11:00.000 015     15080.91   3454.93  50770.96  53076.57
2022-01-15 18:12:00.000 015     15081.34   3453.83  50770.73  53076.38
2022-01-15 18:13:00.000 015     15082.03   3453.36  50770.67  53076.45
2022-01-15 18:14:00.000 015     15082.67   3453.66  50770.71  53076.68
2022-01-15 18:15:00.000 015     15083.63   3454.25  50770.77  53077.12
2022-01-15 18:16:00.000 015     15084.03   3454.72  50770.83  53077.27
2022-01-15 18:17:00.000 015     15084.44   3454.37  50770.72  53077.30
2022-01-15 18:18:00.000 015     15084.21   3453.78  50770.74  53077.17
2022-01-15 18:19:00.000 015     15083.11   3453.03  50770.74  53076.81
2022-01-15 18:20:00.000 015     15082.20   3452.00  50770.59  53076.40
2022-01-15 18:21:00.000 015     15081.31   3451.40  50770.57  53075.99
2022-01-15 18:22:00.000 015     15079.27   3451.93  50770.35  53075.24
2022-01-15 18:23:00.000 015     15077.72   3452.43  50769.93  53074.48
2022-01-15 18:24:00.000 015     15075.52   3453.52  50769.49  53073.55
2022-01-15 18:25:00.000 015     15072.51   3454.47  50769.08  53072.35
2022-01-15 18:26:00.000 015     15068.70   3456.28  50768.62  53070.93
2022-01-15 18:27:00.000 015     15066.86   3456.85  50768.16  53069.98
2022-01-15 18:28:00.000 015     15065.59   3457.82  50767.74  53069.35
2022-01-15 18:29:00.000 015     15062.73   3459.65  50767.40  53068.34
2022-01-15 18:30:00.000 015     15060.64   3461.29  50767.03  53067.46
2022-01-15 18:31:00.000 015     15060.66   3462.53  50766.82  53067.28
2022-01-15 18:32:00.000 015     15061.78   3463.23  50766.77  53067.64
2022-01-15 18:33:00.000 015     15064.21   3463.84  50767.01  53068.65
2022-01-15 18:34:00.000 015     15066.58   3463.54  50767.54  53069.78
2022-01-15 18:35:00.000 015     15067.23   3463.14  50768.00  53070.42
2022-01-15 18:36:00.000 015     15066.42   3462.29  50768.26  53070.37
2022-01-15 18:37:00.000 015     15065.90   3462.53  50768.22  53070.23
2022-01-15 18:38:00.000 015     15064.15   3463.89  50768.05  53069.69
2022-01-15 18:39:00.000 015     15061.80   3465.90  50767.78  53068.91
2022-01-15 18:40:00.000 015     15059.45   3468.18  50767.31  53067.93
2022-01-15 18:41:00.000 015     15059.75   3466.89  50766.92  53067.47
2022-01-15 18:42:00.000 015     15058.39   3468.31  50766.53  53066.82
2022-01-15 18:43:00.000 015     15057.88   3468.98  50766.19  53066.36
2022-01-15 18:44:00.000 015     15059.91   3467.48  50766.01  53066.63
2022-01-15 18:45:00.000 015     15060.54   3466.90  50766.07  53066.85
2022-01-15 18:46:00.000 015     15061.86   3466.07  50766.45  53067.56
2022-01-15 18:47:00.000 015     15063.70   3464.05  50767.31  53068.70
2022-01-15 18:48:00.000 015     15064.07   3462.61  50768.36  53069.74
2022-01-15 18:49:00.000 015     15064.48   3462.36  50769.35  53070.82
2022-01-15 18:50:00.000 015     15065.11   3461.34  50770.39  53071.90
2022-01-15 18:51:00.000 015     15064.57   3459.88  50771.29  53072.55
2022-01-15 18:52:00.000 015     15064.52   3459.79  50772.11  53073.19
2022-01-15 18:53:00.000 015     15067.53   3461.95  50772.76  53074.74
2022-01-15 18:54:00.000 015     15071.83   3463.87  50773.44  53076.79
2022-01-15 18:55:00.000 015     15076.86   3467.35  50774.18  53079.22
2022-01-15 18:56:00.000 015     15082.06   3472.86  50774.91  53081.71
2022-01-15 18:57:00.000 015     15086.10   3477.57  50775.79  53084.01
2022-01-15 18:58:00.000 015     15090.78   3481.40  50776.74  53086.51
2022-01-15 18:59:00.000 015     15092.86   3482.44  50777.50  53087.97
2022-01-15 19:00:00.000 015     15093.74   3486.05  50778.22  53089.14
2022-01-15 19:01:00.000 015     15098.14   3490.91  50778.80  53091.15
2022-01-15 19:02:00.000 015     15108.82   3496.74  50779.29  53095.07
2022-01-15 19:03:00.000 015     15121.33   3503.19  50779.78  53099.55
2022-01-15 19:04:00.000 015     15131.12   3506.65  50779.60  53102.55
2022-01-15 19:05:00.000 015     15140.64   3501.36  50778.84  53104.27
2022-01-15 19:06:00.000 015     15149.59   3493.84  50777.75  53105.31
2022-01-15 19:07:00.000 015     15154.74   3488.85  50776.24  53105.04
2022-01-15 19:08:00.000 015     15160.11   3481.87  50774.26  53104.23
2022-01-15 19:09:00.000 015     15164.30   3470.87  50772.01  53102.58
2022-01-15 19:10:00.000 015     15163.17   3460.32  50769.26  53099.05
2022-01-15 19:11:00.000 015     15160.89   3448.60  50765.93  53094.51
2022-01-15 19:12:00.000 015     15154.76   3436.27  50762.35  53088.57
2022-01-15 19:13:00.000 015     15143.92   3424.37  50758.57  53081.09
2022-01-15 19:14:00.000 015     15133.67   3414.64  50754.75  53073.88
2022-01-15 19:15:00.000 015     15122.85   3406.45  50751.03  53066.68
2022-01-15 19:16:00.000 015     15110.48   3398.93  50747.77  53059.53
2022-01-15 19:17:00.000 015     15101.40   3391.51  50745.10  53053.81
2022-01-15 19:18:00.000 015     15091.96   3386.84  50743.04  53048.77
2022-01-15 19:19:00.000 015     15084.81   3383.23  50741.56  53045.06
2022-01-15 19:20:00.000 015     15079.03   3383.62  50740.61  53042.49
2022-01-15 19:21:00.000 015     15073.64   3383.42  50740.09  53040.52
2022-01-15 19:22:00.000 015     15065.36   3386.68  50739.70  53037.99
2022-01-15 19:23:00.000 015     15055.94   3390.74  50739.23  53035.08
2022-01-15 19:24:00.000 015     15049.76   3395.44  50738.68  53033.04
2022-01-15 19:25:00.000 015     15044.72   3400.98  50738.27  53031.53
2022-01-15 19:26:00.000 015     15039.93   3407.41  50737.99  53030.26
2022-01-15 19:27:00.000 015     15035.97   3413.95  50737.71  53029.28
2022-01-15 19:28:00.000 015     15033.75   3421.41  50737.31  53028.75
2022-01-15 19:29:00.000 015     15032.64   3427.37  50736.95  53028.46
2022-01-15 19:30:00.000 015     15032.87   3432.71  50736.68  53028.58
2022-01-15 19:31:00.000 015     15033.59   3438.17  50736.48  53028.98
2022-01-15 19:32:00.000 015     15034.97   3443.86  50736.48  53029.68
2022-01-15 19:33:00.000 015     15036.79   3449.80  50736.50  53030.54
2022-01-15 19:34:00.000 015     15040.22   3455.12  50736.53  53031.99
2022-01-15 19:35:00.000 015     15044.10   3460.72  50736.90  53033.84
2022-01-15 19:36:00.000 015     15049.74   3465.38  50737.46  53036.24
2022-01-15 19:37:00.000 015     15055.48   3469.82  50738.05  53038.76
2022-01-15 19:38:00.000 015     15062.95   3474.45  50738.72  53041.87
2022-01-15 19:39:00.000 015     15070.00   3477.49  50739.52  53044.82
2022-01-15 19:40:00.000 015     15075.33   3479.17  50740.26  53047.21
2022-01-15 19:41:00.000 015     15078.89   3479.56  50740.96  53048.88
2022-01-15 19:42:00.000 015     15080.64   3479.66  50741.49  53049.88
2022-01-15 19:43:00.000 015     15082.05   3479.41  50741.90  53050.67
2022-01-15 19:44:00.000 015     15083.40   3479.20  50742.29  53051.39
2022-01-15 19:45:00.000 015     15084.71   3478.68  50742.55  53052.03
2022-01-15 19:46:00.000 015     15085.77   3477.83  50742.83  53052.55
2022-01-15 19:47:00.000 015     15085.61   3476.94  50742.98  53052.60
2022-01-15 19:48:00.000 015     15084.75   3476.28  50742.94  53052.28
2022-01-15 19:49:00.000 015     15083.15   3475.11  50742.77  53051.62
2022-01-15 19:50:00.000 015     15081.64   3474.13  50742.53  53050.91
2022-01-15 19:51:00.000 015     15080.00   3473.18  50742.40  53050.26
2022-01-15 19:52:00.000 015     15079.26   3471.97  50742.41  53049.96
2022-01-15 19:53:00.000 015     15078.46   3470.93  50742.41  53049.70
2022-01-15 19:54:00.000 015     15078.00   3470.05  50742.54  53049.60
2022-01-15 19:55:00.000 015     15078.32   3468.07  50742.64  53049.68
2022-01-15 19:56:00.000 015     15078.90   3465.11  50742.89  53049.86
2022-01-15 19:57:00.000 015     15078.63   3462.23  50743.18  53049.91
2022-01-15 19:58:00.000 015     15078.29   3459.42  50743.58  53049.96
2022-01-15 19:59:00.000 015     15077.91   3456.64  50743.92  53050.03
2022-01-15 20:00:00.000 015     15077.01   3454.50  50744.33  53049.94
2022-01-15 20:01:00.000 015     15076.66   3452.92  50744.55  53050.01
2022-01-15 20:02:00.000 015     15077.60   3451.57  50744.76  53050.42
2022-01-15 20:03:00.000 015     15077.84   3450.17  50745.08  53050.71
2022-01-15 20:04:00.000 015     15075.90   3449.62  50745.46  53050.45
2022-01-15 20:05:00.000 015     15073.79   3448.86  50745.80  53050.10
2022-01-15 20:06:00.000 015     15073.08   3448.35  50746.21  53050.26
2022-01-15 20:07:00.000 015     15072.39   3447.76  50746.87  53050.63
2022-01-15 20:08:00.000 015     15071.74   3446.94  50747.60  53051.09
2022-01-15 20:09:00.000 015     15071.44   3445.76  50748.39  53051.66
2022-01-15 20:10:00.000 015     15071.18   3445.02  50749.24  53052.34
2022-01-15 20:11:00.000 015     15070.36   3444.57  50750.16  53052.93
2022-01-15 20:12:00.000 015     15070.27   3444.12  50751.03  53053.70
2022-01-15 20:13:00.000 015     15070.08   3442.89  50751.91  53054.42
2022-01-15 20:14:00.000 015     15069.22   3441.95  50752.83  53054.93
2022-01-15 20:15:00.000 015     15067.73   3441.47  50753.50  53055.22
2022-01-15 20:16:00.000 015     15065.87   3441.18  50754.14  53055.35
2022-01-15 20:17:00.000 015     15064.35   3441.11  50754.82  53055.51
2022-01-15 20:18:00.000 015     15063.26   3441.40  50755.39  53055.77
2022-01-15 20:19:00.000 015     15061.72   3441.79  50756.02  53055.88
2022-01-15 20:20:00.000 015     15060.24   3442.77  50756.49  53055.98
2022-01-15 20:21:00.000 015     15059.44   3444.23  50756.91  53056.29
2022-01-15 20:22:00.000 015     15058.81   3445.28  50757.38  53056.60
2022-01-15 20:23:00.000 015     15058.00   3446.31  50757.81  53056.83
2022-01-15 20:24:00.000 015     15056.96   3447.72  50758.11  53056.95
2022-01-15 20:25:00.000 015     15056.19   3449.42  50758.41  53057.10
2022-01-15 20:26:00.000 015     15055.65   3451.18  50758.62  53057.27
2022-01-15 20:27:00.000 015     15055.66   3452.96  50758.82  53057.59
2022-01-15 20:28:00.000 015     15056.27   3454.21  50759.01  53058.08
2022-01-15 20:29:00.000 015     15057.37   3454.99  50759.35  53058.78
2022-01-15 20:30:00.000 015     15059.10   3455.48  50759.79  53059.70
2022-01-15 20:31:00.000 015     15060.91   3456.19  50760.19  53060.67
2022-01-15 20:32:00.000 015     15062.57   3456.99  50760.62  53061.58
2022-01-15 20:33:00.000 015     15063.48   3458.05  50760.91  53062.25
2022-01-15 20:34:00.000 015     15063.73   3459.51  50761.22  53062.65
2022-01-15 20:35:00.000 015     15064.56   3460.69  50761.43  53063.14
2022-01-15 20:36:00.000 015     15066.44   3461.81  50761.50  53063.83
2022-01-15 20:37:00.000 015     15067.69   3462.71  50761.57  53064.30
2022-01-15 20:38:00.000 015     15068.26   3462.80  50761.54  53064.48
2022-01-15 20:39:00.000 015     15067.79   3463.64  50761.43  53064.36
2022-01-15 20:40:00.000 015     15066.41   3465.34  50761.25  53063.85
2022-01-15 20:41:00.000 015     15065.14   3466.03  50760.88  53063.25
2022-01-15 20:42:00.000 015     15063.12   3466.92  50760.67  53062.43
2022-01-15 20:43:00.000 015     15061.20   3466.91  50760.42  53061.68
2022-01-15 20:44:00.000 015     15058.30   3467.76  50760.23  53060.77
2022-01-15 20:45:00.000 015     15055.49   3468.79  50760.07  53059.87
2022-01-15 20:46:00.000 015     15053.84   3470.00  50760.09  53059.40
2022-01-15 20:47:00.000 015     15053.65   3470.60  50760.14  53059.44
2022-01-15 20:48:00.000 015     15053.49   3471.05  50760.37  53059.62
2022-01-15 20:49:00.000 015     15052.92   3471.62  50760.58  53059.74
2022-01-15 20:50:00.000 015     15052.79   3472.21  50760.80  53060.03
2022-01-15 20:51:00.000 015     15054.08   3471.76  50761.20  53060.70
2022-01-15 20:52:00.000 015     15056.12   3470.73  50761.67  53061.65
2022-01-15 20:53:00.000 015     15058.03   3469.85  50762.21  53062.64
2022-01-15 20:54:00.000 015     15059.81   3469.11  50762.66  53063.56
2022-01-15 20:55:00.000 015     15061.48   3468.28  50763.12  53064.39
2022-01-15 20:56:00.000 015     15062.62   3467.84  50763.42  53064.99
2022-01-15 20:57:00.000 015     15063.42   3467.58  50763.58  53065.40
2022-01-15 20:58:00.000 015     15063.43   3467.78  50763.67  53065.49
2022-01-15 20:59:00.000 015     15062.99   3468.40  50763.56  53065.35
2022-01-15 21:00:00.000 015     15061.30   3469.31  50763.29  53064.70
2022-01-15 21:01:00.000 015     15058.73   3470.64  50762.90  53063.64
2022-01-15 21:02:00.000 015     15056.80   3471.74  50762.35  53062.67
2022-01-15 21:03:00.000 015     15055.51   3472.30  50761.80  53061.84
2022-01-15 21:04:00.000 015     15053.08   3473.38  50761.25  53060.69
2022-01-15 21:05:00.000 015     15050.99   3473.63  50760.79  53059.61
2022-01-15 21:06:00.000 015     15049.64   3474.13  50760.40  53058.83
2022-01-15 21:07:00.000 015     15049.90   3474.99  50760.15  53058.68
2022-01-15 21:08:00.000 015     15050.51   3476.00  50759.96  53058.75
2022-01-15 21:09:00.000 015     15050.23   3476.69  50759.81  53058.59
2022-01-15 21:10:00.000 015     15049.36   3477.34  50759.64  53058.24
2022-01-15 21:11:00.000 015     15048.03   3478.31  50759.44  53057.77
2022-01-15 21:12:00.000 015     15045.80   3479.71  50759.20  53056.94
2022-01-15 21:13:00.000 015     15044.11   3481.03  50759.04  53056.28
2022-01-15 21:14:00.000 015     15044.28   3482.12  50759.02  53056.33
2022-01-15 21:15:00.000 015     15045.89   3482.07  50759.20  53056.99
2022-01-15 21:16:00.000 015     15045.81   3481.87  50759.55  53057.31
2022-01-15 21:17:00.000 015     15044.47   3482.36  50759.70  53057.21
2022-01-15 21:18:00.000 015     15043.28   3483.00  50759.77  53056.91
2022-01-15 21:19:00.000 015     15042.26   3483.59  50759.72  53056.59
2022-01-15 21:20:00.000 015     15041.82   3485.29  50759.58  53056.44
2022-01-15 21:21:00.000 015     15042.72   3486.90  50759.36  53056.61
2022-01-15 21:22:00.000 015     15044.54   3488.58  50759.19  53057.12
2022-01-15 21:23:00.000 015     15045.02   3490.86  50759.10  53057.38
2022-01-15 21:24:00.000 015     15045.12   3492.82  50759.10  53057.47
2022-01-15 21:25:00.000 015     15044.65   3493.98  50758.91  53057.24
2022-01-15 21:26:00.000 015     15044.19   3494.72  50758.74  53056.94
2022-01-15 21:27:00.000 015     15045.36   3494.61  50758.69  53057.25
2022-01-15 21:28:00.000 015     15045.34   3494.89  50758.86  53057.40
2022-01-15 21:29:00.000 015     15045.18   3494.26  50758.90  53057.40
2022-01-15 21:30:00.000 015     15044.52   3492.44  50758.99  53057.18
2022-01-15 21:31:00.000 015     15044.17   3490.53  50759.21  53057.10
2022-01-15 21:32:00.000 015     15046.54   3490.37  50759.41  53057.93
2022-01-15 21:33:00.000 015     15053.01   3495.16  50759.36  53059.96
2022-01-15 21:34:00.000 015     15056.19   3499.73  50758.41  53060.47
2022-01-15 21:35:00.000 015     15063.54   3501.12  50756.81  53061.01
2022-01-15 21:36:00.000 015     15068.85   3504.48  50754.72  53060.83
2022-01-15 21:37:00.000 015     15068.94   3505.16  50752.59  53059.02
2022-01-15 21:38:00.000 015     15065.41   3504.68  50750.54  53056.00
2022-01-15 21:39:00.000 015     15063.66   3506.41  50748.64  53053.82
2022-01-15 21:40:00.000 015     15059.39   3508.57  50747.18  53051.39
2022-01-15 21:41:00.000 015     15054.24   3510.44  50745.97  53048.91
2022-01-15 21:42:00.000 015     15051.48   3511.91  50744.92  53047.16
2022-01-15 21:43:00.000 015     15048.66   3514.16  50744.14  53045.82
2022-01-15 21:44:00.000 015     15043.60   3516.71  50743.59  53044.00
2022-01-15 21:45:00.000 015     15038.15   3519.67  50742.79  53041.89
2022-01-15 21:46:00.000 015     15034.90   3520.43  50741.97  53040.15
2022-01-15 21:47:00.000 015     15033.46   3520.23  50741.42  53039.11
2022-01-15 21:48:00.000 015     15031.86   3519.23  50741.29  53038.48
2022-01-15 21:49:00.000 015     15030.20   3518.03  50741.54  53038.19
2022-01-15 21:50:00.000 015     15025.59   3516.32  50742.30  53037.47
2022-01-15 21:51:00.000 015     15021.32   3515.08  50743.02  53036.89
2022-01-15 21:52:00.000 015     15011.97   3511.04  50743.60  53034.53
2022-01-15 21:53:00.000 015     15007.36   3508.99  50743.77  53033.19
2022-01-15 21:54:00.000 015     15006.64   3507.95  50743.89  53032.94
2022-01-15 21:55:00.000 015     15008.45   3509.27  50744.28  53033.87
2022-01-15 21:56:00.000 015     15008.00   3510.68  50745.02  53034.60
2022-01-15 21:57:00.000 015     15011.17   3512.33  50745.86  53036.37
2022-01-15 21:58:00.000 015     15011.79   3512.98  50746.78  53037.50
2022-01-15 21:59:00.000 015     15012.10   3515.47  50747.61  53038.56
2022-01-15 22:00:00.000 015     15015.24   3520.72  50748.46  53040.49
2022-01-15 22:01:00.000 015     15024.96   3524.52  50749.67  53044.59
2022-01-15 22:02:00.000 015     15034.10   3529.49  50751.44  53049.23
2022-01-15 22:03:00.000 015     15037.55   3533.72  50753.52  53052.59
2022-01-15 22:04:00.000 015     15038.29   3534.08  50755.20  53054.32
2022-01-15 22:05:00.000 015     15042.19   3536.35  50756.38  53056.83
2022-01-15 22:06:00.000 015     15045.80   3539.51  50757.44  53059.12
2022-01-15 22:07:00.000 015     15048.08   3543.73  50758.35  53060.92
2022-01-15 22:08:00.000 015     15048.36   3549.08  50758.91  53061.84
2022-01-15 22:09:00.000 015     15051.27   3552.50  50759.14  53063.11
2022-01-15 22:10:00.000 015     15054.44   3553.19  50759.27  53064.20
2022-01-15 22:11:00.000 015     15058.51   3553.67  50759.42  53065.58
2022-01-15 22:12:00.000 015     15062.00   3552.42  50759.53  53066.60
2022-01-15 22:13:00.000 015     15060.12   3553.63  50759.25  53065.98
2022-01-15 22:14:00.000 015     15057.15   3557.89  50758.41  53064.65
2022-01-15 22:15:00.000 015     15055.21   3562.25  50757.10  53063.13
2022-01-15 22:16:00.000 015     15054.97   3567.07  50755.66  53061.98
2022-01-15 22:17:00.000 015     15058.21   3570.88  50754.14  53061.60
2022-01-15 22:18:00.000 015     15067.92   3571.60  50752.91  53063.20
2022-01-15 22:19:00.000 015     15079.22   3571.75  50752.37  53065.90
2022-01-15 22:20:00.000 015     15086.76   3570.78  50752.14  53067.85
2022-01-15 22:21:00.000 015     15090.05   3569.49  50751.54  53068.20
2022-01-15 22:22:00.000 015     15093.87   3566.35  50750.59  53068.09
2022-01-15 22:23:00.000 015     15096.97   3562.87  50749.54  53067.73
2022-01-15 22:24:00.000 015     15098.69   3557.21  50748.45  53066.89
2022-01-15 22:25:00.000 015     15097.81   3553.73  50747.31  53065.38
2022-01-15 22:26:00.000 015     15096.63   3550.89  50745.97  53063.55
2022-01-15 22:27:00.000 015     15098.02   3547.60  50744.66  53062.39
2022-01-15 22:28:00.000 015     15097.08   3542.20  50743.47  53060.67
2022-01-15 22:29:00.000 015     15094.11   3537.70  50742.24  53058.33
2022-01-15 22:30:00.000 015     15090.77   3534.02  50740.80  53055.69
2022-01-15 22:31:00.000 015     15087.20   3529.97  50739.05  53052.77
2022-01-15 22:32:00.000 015     15083.22   3527.00  50737.46  53049.88
2022-01-15 22:33:00.000 015     15078.53   3524.88  50735.95  53046.93
2022-01-15 22:34:00.000 015     15072.24   3522.79  50734.35  53043.48
2022-01-15 22:35:00.000 015     15064.94   3521.05  50732.70  53039.74
2022-01-15 22:36:00.000 015     15057.24   3519.13  50730.93  53035.76
2022-01-15 22:37:00.000 015     15051.77   3517.71  50729.34  53032.59
2022-01-15 22:38:00.000 015     15047.11   3516.15  50728.00  53029.87
2022-01-15 22:39:00.000 015     15043.63   3514.57  50727.01  53027.81
2022-01-15 22:40:00.000 015     15041.48   3513.68  50726.38  53026.44
2022-01-15 22:41:00.000 015     15041.82   3512.20  50726.03  53026.09
2022-01-15 22:42:00.000 015     15042.17   3510.13  50726.06  53026.05
2022-01-15 22:43:00.000 015     15042.67   3509.11  50726.38  53026.41
2022-01-15 22:44:00.000 015     15043.28   3508.41  50726.91  53026.99
2022-01-15 22:45:00.000 015     15044.76   3507.73  50727.50  53027.92
2022-01-15 22:46:00.000 015     15046.11   3506.79  50728.24  53028.96
2022-01-15 22:47:00.000 015     15047.31   3507.14  50729.20  53030.20
2022-01-15 22:48:00.000 015     15049.60   3508.45  50730.18  53031.87
2022-01-15 22:49:00.000 015     15051.73   3509.51  50731.25  53033.56
2022-01-15 22:50:00.000 015     15052.86   3510.70  50732.21  53034.97
2022-01-15 22:51:00.000 015     15054.20   3511.31  50733.17  53036.35
2022-01-15 22:52:00.000 015     15055.92   3511.63  50734.18  53037.77
2022-01-15 22:53:00.000 015     15057.37   3512.00  50735.13  53039.10
2022-01-15 22:54:00.000 015     15058.46   3512.07  50735.98  53040.19
2022-01-15 22:55:00.000 015     15060.48   3512.65  50736.71  53041.48
2022-01-15 22:56:00.000 015     15062.73   3512.78  50737.38  53042.77
2022-01-15 22:57:00.000 015     15065.13   3513.11  50738.01  53044.17
2022-01-15 22:58:00.000 015     15067.85   3512.82  50738.69  53045.64
2022-01-15 22:59:00.000 015     15071.14   3511.86  50739.48  53047.27
2022-01-15 23:00:00.000 015     15072.73   3510.40  50740.27  53048.42
2022-01-15 23:01:00.000 015     15072.70   3509.74  50740.90  53048.97
2022-01-15 23:02:00.000 015     15074.00   3509.15  50741.41  53049.78
2022-01-15 23:03:00.000 015     15075.69   3508.67  50741.88  53050.70
2022-01-15 23:04:00.000 015     15076.07   3507.77  50742.23  53051.11
2022-01-15 23:05:00.000 015     15077.08   3507.06  50742.51  53051.65
2022-01-15 23:06:00.000 015     15077.97   3506.23  50742.84  53052.13
2022-01-15 23:07:00.000 015     15078.08   3504.52  50743.06  53052.25
2022-01-15 23:08:00.000 015     15077.16   3502.94  50743.12  53051.97
2022-01-15 23:09:00.000 015     15075.65   3501.99  50743.01  53051.37
2022-01-15 23:10:00.000 015     15074.18   3501.47  50742.70  53050.65
2022-01-15 23:11:00.000 015     15074.42   3501.08  50742.41  53050.32
2022-01-15 23:12:00.000 015     15075.36   3499.63  50742.12  53050.20
2022-01-15 23:13:00.000 015     15075.81   3497.79  50741.87  53049.98
2022-01-15 23:14:00.000 015     15075.84   3496.14  50741.63  53049.67
2022-01-15 23:15:00.000 015     15075.74   3494.81  50741.28  53049.25
2022-01-15 23:16:00.000 015     15074.71   3493.69  50740.81  53048.46
2022-01-15 23:17:00.000 015     15072.92   3493.26  50740.16  53047.35
2022-01-15 23:18:00.000 015     15070.16   3492.97  50739.43  53045.80
2022-01-15 23:19:00.000 015     15067.31   3492.67  50738.59  53044.21
2022-01-15 23:20:00.000 015     15065.27   3492.03  50737.73  53042.81
2022-01-15 23:21:00.000 015     15063.55   3491.19  50736.99  53041.54
2022-01-15 23:22:00.000 015     15062.73   3491.26  50736.45  53040.71
2022-01-15 23:23:00.000 015     15062.25   3490.91  50735.96  53040.09
2022-01-15 23:24:00.000 015     15062.28   3489.62  50735.56  53039.65
2022-01-15 23:25:00.000 015     15062.44   3487.25  50735.35  53039.30
2022-01-15 23:26:00.000 015     15061.81   3484.61  50735.18  53038.85
