 Format                 IAGA-2002                                    |
 Source of Data         Instituto Geografico Nacional (Spain)        |
 Station Name           Guimar - Tenerife                            |
 IAGA Code              GUI                                          |
 Geodetic Latitude      28.317                                       |
 Geodetic Longitude     343.560                                      |
 Elevation              868                                          |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.0078125 seconds                            |
 Data Interval Type     Filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # INTERMAGNET Gaussian filter applied for 1-second data             |
 # This data file was created using INTERMAGNET data from Paris GIN. |
 # Final data will be available on the INTERMAGNET DVD.              |
 # Go to www.intermagnet.org for details on obtaining this product.  |
 # CONDITIONS OF USE: The conditions of use for data provided        |
 # through INTERMAGNET and acknowledgement templates can be found    |
 # at www.intermagnet.org                                            |
DATE       TIME         DOY     GUIX      GUIY      GUIZ      GUIF   |
2022-01-15 16:50:00.000 015     27636.12  -3108.42  22521.35  35961.69
2022-01-15 16:51:00.000 015     27635.83  -3108.94  22521.43  35961.53
2022-01-15 16:52:00.000 015     27635.62  -3109.32  22521.49  35961.44
2022-01-15 16:53:00.000 015     27635.65  -3109.66  22521.62  35961.52
2022-01-15 16:54:00.000 015     27635.62  -3110.03  22521.66  35961.58
2022-01-15 16:55:00.000 015     27635.68  -3110.20  22521.69  35961.67
2022-01-15 16:56:00.000 015     27636.11  -3110.46  22521.76  35962.04
2022-01-15 16:57:00.000 015     27636.33  -3110.73  22521.90  35962.34
2022-01-15 16:58:00.000 015     27636.10  -3111.15  22522.02  35962.30
2022-01-15 16:59:00.000 015     27636.12  -3111.33  22522.03  35962.30
2022-01-15 17:00:00.000 015     27635.95  -3111.59  22522.07  35962.20
2022-01-15 17:01:00.000 015     27636.41  -3111.71  22522.01  35962.56
2022-01-15 17:02:00.000 015     27637.18  -3111.91  22522.20  35963.30
2022-01-15 17:03:00.000 015     27637.96  -3111.91  22522.31  35963.94
2022-01-15 17:04:00.000 015     27638.27  -3111.78  22522.28  35964.17
2022-01-15 17:05:00.000 015     27638.88  -3111.95  22522.34  35964.71
2022-01-15 17:06:00.000 015     27639.22  -3111.90  22522.36  35964.95
2022-01-15 17:07:00.000 015     27639.74  -3111.88  22522.31  35965.29
2022-01-15 17:08:00.000 015     27639.92  -3111.75  22522.17  35965.39
2022-01-15 17:09:00.000 015     27640.38  -3111.70  22522.17  35965.72
2022-01-15 17:10:00.000 015     27640.60  -3111.58  22522.07  35965.87
2022-01-15 17:11:00.000 015     27640.71  -3111.34  22521.93  35965.81
2022-01-15 17:12:00.000 015     27640.72  -3111.06  22521.75  35965.70
2022-01-15 17:13:00.000 015     27640.71  -3110.83  22521.62  35965.58
2022-01-15 17:14:00.000 015     27640.66  -3110.63  22521.52  35965.47
2022-01-15 17:15:00.000 015     27640.62  -3110.33  22521.39  35965.37
2022-01-15 17:16:00.000 015     27640.80  -3110.13  22521.25  35965.42
2022-01-15 17:17:00.000 015     27641.06  -3109.93  22521.23  35965.58
2022-01-15 17:18:00.000 015     27640.98  -3109.60  22521.14  35965.42
2022-01-15 17:19:00.000 015     27641.00  -3109.45  22521.14  35965.39
2022-01-15 17:20:00.000 015     27641.33  -3109.51  22521.24  35965.68
2022-01-15 17:21:00.000 015     27641.70  -3109.47  22521.28  35966.02
2022-01-15 17:22:00.000 015     27642.32  -3109.42  22521.41  35966.55
2022-01-15 17:23:00.000 015     27643.00  -3109.29  22521.45  35967.11
2022-01-15 17:24:00.000 015     27643.51  -3109.21  22521.56  35967.57
2022-01-15 17:25:00.000 015     27644.02  -3109.20  22521.66  35968.03
2022-01-15 17:26:00.000 015     27644.13  -3109.21  22521.71  35968.15
2022-01-15 17:27:00.000 015     27644.65  -3109.30  22521.78  35968.60
2022-01-15 17:28:00.000 015     27644.96  -3109.28  22521.81  35968.87
2022-01-15 17:29:00.000 015     27645.11  -3109.31  22521.86  35969.02
2022-01-15 17:30:00.000 015     27645.65  -3109.56  22522.03  35969.54
2022-01-15 17:31:00.000 015     27646.12  -3109.95  22522.15  35970.01
2022-01-15 17:32:00.000 015     27646.45  -3110.14  22522.29  35970.40
2022-01-15 17:33:00.000 015     27646.82  -3110.38  22522.46  35970.77
2022-01-15 17:34:00.000 015     27647.17  -3110.71  22522.57  35971.17
2022-01-15 17:35:00.000 015     27647.47  -3111.01  22522.70  35971.48
2022-01-15 17:36:00.000 015     27647.67  -3111.26  22522.78  35971.68
2022-01-15 17:37:00.000 015     27647.83  -3111.52  22522.83  35971.87
2022-01-15 17:38:00.000 015     27648.05  -3111.92  22522.95  35972.14
2022-01-15 17:39:00.000 015     27648.11  -3112.38  22523.03  35972.28
2022-01-15 17:40:00.000 015     27648.02  -3112.78  22522.98  35972.23
2022-01-15 17:41:00.000 015     27648.24  -3113.08  22523.14  35972.48
2022-01-15 17:42:00.000 015     27648.34  -3113.46  22523.18  35972.63
2022-01-15 17:43:00.000 015     27648.53  -3113.80  22523.26  35972.85
2022-01-15 17:44:00.000 015     27648.72  -3114.11  22523.31  35973.05
2022-01-15 17:45:00.000 015     27648.87  -3114.33  22523.33  35973.21
2022-01-15 17:46:00.000 015     27648.77  -3114.52  22523.23  35973.11
2022-01-15 17:47:00.000 015     27649.02  -3114.74  22523.26  35973.30
2022-01-15 17:48:00.000 015     27649.01  -3115.08  22523.27  35973.32
2022-01-15 17:49:00.000 015     27648.99  -3115.31  22523.19  35973.28
2022-01-15 17:50:00.000 015     27648.73  -3115.67  22523.32  35973.15
2022-01-15 17:51:00.000 015     27648.76  -3115.97  22523.33  35973.22
2022-01-15 17:52:00.000 015     27648.91  -3116.60  22523.39  35973.42
2022-01-15 17:53:00.000 015     27649.19  -3117.03  22523.48  35973.67
2022-01-15 17:54:00.000 015     27649.48  -3117.55  22523.62  35974.04
2022-01-15 17:55:00.000 015     27649.37  -3117.96  22523.60  35974.00
2022-01-15 17:56:00.000 015     27649.28  -3118.37  22523.62  35973.98
2022-01-15 17:57:00.000 015     27648.86  -3118.52  22523.46  35973.56
2022-01-15 17:58:00.000 015     27648.15  -3118.45  22523.23  35972.89
2022-01-15 17:59:00.000 015     27648.50  -3119.09  22523.21  35973.21
2022-01-15 18:00:00.000 015     27647.74  -3119.21  22523.09  35972.54
2022-01-15 18:01:00.000 015     27648.18  -3119.71  22523.17  35972.96
2022-01-15 18:02:00.000 015     27647.39  -3119.82  22523.12  35972.32
2022-01-15 18:03:00.000 015     27647.16  -3120.07  22523.07  35972.12
2022-01-15 18:04:00.000 015     27647.07  -3120.61  22523.03  35972.05
2022-01-15 18:05:00.000 015     27646.83  -3120.88  22523.00  35971.88
2022-01-15 18:06:00.000 015     27646.56  -3121.17  22522.90  35971.63
2022-01-15 18:07:00.000 015     27646.04  -3121.46  22522.86  35971.24
2022-01-15 18:08:00.000 015     27645.37  -3121.71  22522.78  35970.67
2022-01-15 18:09:00.000 015     27644.53  -3121.83  22522.54  35969.91
2022-01-15 18:10:00.000 015     27643.92  -3122.23  22522.46  35969.44
2022-01-15 18:11:00.000 015     27644.02  -3123.07  22522.73  35969.70
2022-01-15 18:12:00.000 015     27643.58  -3123.85  22522.85  35969.53
2022-01-15 18:13:00.000 015     27642.82  -3124.53  22522.90  35969.03
2022-01-15 18:14:00.000 015     27642.25  -3125.22  22522.96  35968.69
2022-01-15 18:15:00.000 015     27642.12  -3125.75  22523.04  35968.64
2022-01-15 18:16:00.000 015     27641.74  -3126.08  22523.09  35968.40
2022-01-15 18:17:00.000 015     27640.94  -3126.35  22522.99  35967.76
2022-01-15 18:18:00.000 015     27640.46  -3126.78  22522.99  35967.39
2022-01-15 18:19:00.000 015     27640.01  -3127.37  22523.01  35967.13
2022-01-15 18:20:00.000 015     27639.52  -3127.94  22523.02  35966.78
2022-01-15 18:21:00.000 015     27638.75  -3128.25  22522.94  35966.17
2022-01-15 18:22:00.000 015     27637.65  -3128.45  22522.82  35965.27
2022-01-15 18:23:00.000 015     27636.74  -3128.68  22522.77  35964.56
2022-01-15 18:24:00.000 015     27635.68  -3129.21  22522.65  35963.72
2022-01-15 18:25:00.000 015     27634.47  -3129.56  22522.54  35962.73
2022-01-15 18:26:00.000 015     27633.13  -3129.95  22522.44  35961.65
2022-01-15 18:27:00.000 015     27631.77  -3130.20  22522.31  35960.51
2022-01-15 18:28:00.000 015     27630.49  -3130.45  22522.15  35959.44
2022-01-15 18:29:00.000 015     27629.10  -3130.75  22522.00  35958.29
2022-01-15 18:30:00.000 015     27628.25  -3131.41  22522.00  35957.70
2022-01-15 18:31:00.000 015     27627.72  -3132.24  22522.26  35957.51
2022-01-15 18:32:00.000 015     27627.65  -3133.31  22522.52  35957.73
2022-01-15 18:33:00.000 015     27627.48  -3133.89  22522.85  35957.89
2022-01-15 18:34:00.000 015     27627.12  -3133.90  22522.90  35957.61
2022-01-15 18:35:00.000 015     27626.10  -3133.80  22522.74  35956.72
2022-01-15 18:36:00.000 015     27625.32  -3134.04  22522.70  35956.10
2022-01-15 18:37:00.000 015     27624.41  -3134.47  22522.69  35955.42
2022-01-15 18:38:00.000 015     27623.23  -3134.40  22522.54  35954.42
2022-01-15 18:39:00.000 015     27621.69  -3134.43  22522.34  35953.09
2022-01-15 18:40:00.000 015     27620.01  -3134.19  22522.03  35951.62
2022-01-15 18:41:00.000 015     27618.82  -3134.23  22521.97  35950.63
2022-01-15 18:42:00.000 015     27617.61  -3134.22  22521.83  35949.63
2022-01-15 18:43:00.000 015     27616.71  -3134.61  22521.92  35949.04
2022-01-15 18:44:00.000 015     27615.83  -3134.89  22521.97  35948.40
2022-01-15 18:45:00.000 015     27615.02  -3135.37  22522.10  35947.89
2022-01-15 18:46:00.000 015     27614.43  -3135.72  22522.19  35947.54
2022-01-15 18:47:00.000 015     27614.11  -3136.22  22522.42  35947.46
2022-01-15 18:48:00.000 015     27613.88  -3136.40  22522.64  35947.40
2022-01-15 18:49:00.000 015     27613.39  -3136.55  22522.70  35947.11
2022-01-15 18:50:00.000 015     27613.10  -3136.57  22522.82  35946.96
2022-01-15 18:51:00.000 015     27612.94  -3136.40  22522.78  35946.81
2022-01-15 18:52:00.000 015     27613.14  -3136.41  22522.90  35947.02
2022-01-15 18:53:00.000 015     27613.27  -3136.21  22523.01  35947.14
2022-01-15 18:54:00.000 015     27613.43  -3136.04  22523.00  35947.29
2022-01-15 18:55:00.000 015     27613.17  -3135.64  22523.09  35947.10
2022-01-15 18:56:00.000 015     27613.23  -3135.17  22523.02  35947.08
2022-01-15 18:57:00.000 015     27613.43  -3134.71  22522.96  35947.18
2022-01-15 18:58:00.000 015     27613.59  -3134.21  22522.93  35947.20
2022-01-15 18:59:00.000 015     27613.84  -3134.18  22523.08  35947.45
2022-01-15 19:00:00.000 015     27614.08  -3134.28  22523.20  35947.74
2022-01-15 19:01:00.000 015     27614.41  -3134.18  22523.38  35948.12
2022-01-15 19:02:00.000 015     27614.47  -3133.65  22523.35  35948.08
2022-01-15 19:03:00.000 015     27614.42  -3132.77  22523.27  35947.92
2022-01-15 19:04:00.000 015     27614.40  -3131.99  22523.12  35947.80
2022-01-15 19:05:00.000 015     27614.78  -3131.02  22522.98  35947.95
2022-01-15 19:06:00.000 015     27615.38  -3130.10  22522.95  35948.30
2022-01-15 19:07:00.000 015     27615.43  -3128.88  22522.79  35948.15
2022-01-15 19:08:00.000 015     27616.11  -3127.50  22522.54  35948.42
2022-01-15 19:09:00.000 015     27616.97  -3126.21  22522.45  35948.91
2022-01-15 19:10:00.000 015     27617.70  -3125.01  22522.36  35949.35
2022-01-15 19:11:00.000 015     27618.72  -3123.59  22522.26  35949.94
2022-01-15 19:12:00.000 015     27619.82  -3122.38  22522.18  35950.64
2022-01-15 19:13:00.000 015     27620.97  -3121.35  22522.12  35951.38
2022-01-15 19:14:00.000 015     27622.24  -3120.26  22522.17  35952.40
2022-01-15 19:15:00.000 015     27623.37  -3119.17  22522.24  35953.20
2022-01-15 19:16:00.000 015     27624.73  -3118.34  22522.33  35954.23
2022-01-15 19:17:00.000 015     27626.40  -3117.09  22522.36  35955.45
2022-01-15 19:18:00.000 015     27628.08  -3116.17  22522.45  35956.71
2022-01-15 19:19:00.000 015     27629.47  -3115.08  22522.43  35957.72
2022-01-15 19:20:00.000 015     27630.72  -3114.28  22522.55  35958.64
2022-01-15 19:21:00.000 015     27632.26  -3113.90  22522.74  35959.95
2022-01-15 19:22:00.000 015     27633.17  -3113.92  22523.04  35960.85
2022-01-15 19:23:00.000 015     27634.08  -3113.97  22523.33  35961.72
2022-01-15 19:24:00.000 015     27634.79  -3113.74  22523.41  35962.31
2022-01-15 19:25:00.000 015     27635.57  -3113.85  22523.67  35963.10
2022-01-15 19:26:00.000 015     27636.21  -3113.87  22523.89  35963.72
2022-01-15 19:27:00.000 015     27636.76  -3113.98  22524.05  35964.27
2022-01-15 19:28:00.000 015     27637.05  -3113.98  22524.22  35964.60
2022-01-15 19:29:00.000 015     27637.47  -3113.80  22524.26  35964.92
2022-01-15 19:30:00.000 015     27637.88  -3113.79  22524.38  35965.27
2022-01-15 19:31:00.000 015     27638.34  -3114.09  22524.55  35965.79
2022-01-15 19:32:00.000 015     27638.74  -3114.22  22524.64  35966.16
2022-01-15 19:33:00.000 015     27639.14  -3114.53  22524.78  35966.59
2022-01-15 19:34:00.000 015     27639.67  -3115.06  22524.99  35967.18
2022-01-15 19:35:00.000 015     27640.12  -3115.73  22525.23  35967.70
2022-01-15 19:36:00.000 015     27640.76  -3116.46  22525.55  35968.45
2022-01-15 19:37:00.000 015     27641.25  -3116.98  22525.84  35969.03
2022-01-15 19:38:00.000 015     27641.33  -3117.26  22525.99  35969.20
2022-01-15 19:39:00.000 015     27641.28  -3117.72  22526.06  35969.25
2022-01-15 19:40:00.000 015     27640.97  -3118.09  22526.08  35969.05
2022-01-15 19:41:00.000 015     27640.50  -3118.53  22526.08  35968.73
2022-01-15 19:42:00.000 015     27639.75  -3118.99  22525.99  35968.16
2022-01-15 19:43:00.000 015     27638.91  -3119.06  22525.84  35967.45
2022-01-15 19:44:00.000 015     27638.05  -3119.12  22525.70  35966.68
2022-01-15 19:45:00.000 015     27637.29  -3119.01  22525.48  35965.94
2022-01-15 19:46:00.000 015     27636.70  -3118.99  22525.27  35965.33
2022-01-15 19:47:00.000 015     27636.04  -3118.85  22525.17  35964.76
2022-01-15 19:48:00.000 015     27635.09  -3118.71  22525.00  35963.90
2022-01-15 19:49:00.000 015     27634.32  -3118.65  22524.84  35963.20
2022-01-15 19:50:00.000 015     27633.56  -3118.65  22524.70  35962.56
2022-01-15 19:51:00.000 015     27632.97  -3118.43  22524.64  35962.05
2022-01-15 19:52:00.000 015     27632.49  -3118.03  22524.53  35961.56
2022-01-15 19:53:00.000 015     27631.97  -3117.63  22524.40  35961.08
2022-01-15 19:54:00.000 015     27631.73  -3117.09  22524.23  35960.73
2022-01-15 19:55:00.000 015     27631.79  -3116.69  22524.17  35960.72
2022-01-15 19:56:00.000 015     27632.13  -3116.24  22524.25  35960.99
2022-01-15 19:57:00.000 015     27632.80  -3116.05  22524.34  35961.54
2022-01-15 19:58:00.000 015     27633.62  -3115.95  22524.55  35962.29
2022-01-15 19:59:00.000 015     27634.76  -3115.99  22524.78  35963.32
2022-01-15 20:00:00.000 015     27635.86  -3116.22  22525.06  35964.34
2022-01-15 20:01:00.000 015     27637.07  -3116.26  22525.23  35965.41
2022-01-15 20:02:00.000 015     27637.87  -3115.99  22525.33  35966.08
2022-01-15 20:03:00.000 015     27638.36  -3115.71  22525.37  35966.49
2022-01-15 20:04:00.000 015     27638.46  -3115.64  22525.36  35966.57
2022-01-15 20:05:00.000 015     27638.61  -3115.79  22525.35  35966.64
2022-01-15 20:06:00.000 015     27638.98  -3115.76  22525.47  35967.03
2022-01-15 20:07:00.000 015     27639.36  -3116.01  22525.57  35967.36
2022-01-15 20:08:00.000 015     27639.31  -3115.97  22525.60  35967.33
2022-01-15 20:09:00.000 015     27639.60  -3116.23  22525.66  35967.63
2022-01-15 20:10:00.000 015     27639.89  -3116.54  22525.79  35967.94
2022-01-15 20:11:00.000 015     27640.16  -3116.81  22525.90  35968.25
2022-01-15 20:12:00.000 015     27640.11  -3116.80  22525.82  35968.17
2022-01-15 20:13:00.000 015     27640.13  -3116.75  22525.82  35968.21
2022-01-15 20:14:00.000 015     27640.07  -3116.74  22525.74  35968.07
2022-01-15 20:15:00.000 015     27640.03  -3116.85  22525.72  35968.02
2022-01-15 20:16:00.000 015     27639.80  -3116.92  22525.63  35967.80
2022-01-15 20:17:00.000 015     27639.73  -3116.94  22525.62  35967.74
2022-01-15 20:18:00.000 015     27639.73  -3116.89  22525.58  35967.72
2022-01-15 20:19:00.000 015     27639.74  -3116.86  22525.62  35967.76
2022-01-15 20:20:00.000 015     27639.83  -3117.01  22525.53  35967.78
2022-01-15 20:21:00.000 015     27639.78  -3116.91  22525.50  35967.71
2022-01-15 20:22:00.000 015     27639.69  -3116.79  22525.42  35967.57
2022-01-15 20:23:00.000 015     27639.71  -3116.74  22525.39  35967.57
2022-01-15 20:24:00.000 015     27639.67  -3116.61  22525.32  35967.50
2022-01-15 20:25:00.000 015     27639.49  -3116.62  22525.25  35967.34
2022-01-15 20:26:00.000 015     27639.27  -3116.60  22525.17  35967.08
2022-01-15 20:27:00.000 015     27638.92  -3116.64  22525.11  35966.76
2022-01-15 20:28:00.000 015     27638.84  -3116.76  22525.10  35966.71
2022-01-15 20:29:00.000 015     27638.90  -3117.12  22525.16  35966.83
2022-01-15 20:30:00.000 015     27639.22  -3117.34  22525.31  35967.20
2022-01-15 20:31:00.000 015     27639.40  -3117.57  22525.36  35967.37
2022-01-15 20:32:00.000 015     27639.75  -3117.67  22525.46  35967.69
2022-01-15 20:33:00.000 015     27639.81  -3117.71  22525.48  35967.72
2022-01-15 20:34:00.000 015     27639.50  -3117.38  22525.37  35967.40
2022-01-15 20:35:00.000 015     27639.67  -3117.24  22525.22  35967.47
2022-01-15 20:36:00.000 015     27640.04  -3116.90  22525.18  35967.69
2022-01-15 20:37:00.000 015     27640.26  -3116.80  22525.12  35967.84
2022-01-15 20:38:00.000 015     27640.57  -3116.83  22525.14  35968.11
2022-01-15 20:39:00.000 015     27640.68  -3116.62  22525.24  35968.21
2022-01-15 20:40:00.000 015     27640.52  -3116.57  22525.09  35967.94
2022-01-15 20:41:00.000 015     27640.45  -3116.86  22525.14  35967.94
2022-01-15 20:42:00.000 015     27639.76  -3117.07  22525.13  35967.46
2022-01-15 20:43:00.000 015     27639.16  -3117.35  22525.11  35967.00
2022-01-15 20:44:00.000 015     27638.15  -3117.46  22525.00  35966.19
2022-01-15 20:45:00.000 015     27637.07  -3117.51  22524.87  35965.28
2022-01-15 20:46:00.000 015     27636.05  -3117.53  22524.71  35964.39
2022-01-15 20:47:00.000 015     27635.22  -3117.47  22524.52  35963.65
2022-01-15 20:48:00.000 015     27634.39  -3117.28  22524.43  35962.91
2022-01-15 20:49:00.000 015     27633.67  -3117.05  22524.31  35962.25
2022-01-15 20:50:00.000 015     27633.10  -3117.06  22524.26  35961.77
2022-01-15 20:51:00.000 015     27633.13  -3117.24  22524.37  35961.89
2022-01-15 20:52:00.000 015     27633.51  -3117.51  22524.51  35962.26
2022-01-15 20:53:00.000 015     27633.89  -3117.73  22524.72  35962.70
2022-01-15 20:54:00.000 015     27634.48  -3118.00  22524.95  35963.29
2022-01-15 20:55:00.000 015     27635.14  -3118.13  22525.17  35963.95
2022-01-15 20:56:00.000 015     27635.36  -3118.04  22525.27  35964.17
2022-01-15 20:57:00.000 015     27635.79  -3117.95  22525.32  35964.51
2022-01-15 20:58:00.000 015     27636.15  -3117.90  22525.39  35964.86
2022-01-15 20:59:00.000 015     27636.20  -3117.90  22525.39  35964.91
2022-01-15 21:00:00.000 015     27635.87  -3117.99  22525.36  35964.64
2022-01-15 21:01:00.000 015     27635.55  -3118.22  22525.40  35964.43
2022-01-15 21:02:00.000 015     27635.28  -3118.62  22525.44  35964.27
2022-01-15 21:03:00.000 015     27635.43  -3119.24  22525.67  35964.58
2022-01-15 21:04:00.000 015     27634.53  -3119.36  22525.63  35963.87
2022-01-15 21:05:00.000 015     27633.74  -3119.49  22525.57  35963.24
2022-01-15 21:06:00.000 015     27633.12  -3119.76  22525.59  35962.79
2022-01-15 21:07:00.000 015     27633.00  -3119.87  22525.62  35962.70
2022-01-15 21:08:00.000 015     27632.99  -3119.95  22525.68  35962.71
2022-01-15 21:09:00.000 015     27632.80  -3120.09  22525.65  35962.60
2022-01-15 21:10:00.000 015     27632.25  -3120.13  22525.69  35962.22
2022-01-15 21:11:00.000 015     27631.76  -3120.24  22525.71  35961.81
2022-01-15 21:12:00.000 015     27630.33  -3120.28  22525.58  35960.65
2022-01-15 21:13:00.000 015     27628.82  -3120.45  22525.38  35959.36
2022-01-15 21:14:00.000 015     27627.56  -3120.66  22525.25  35958.36
2022-01-15 21:15:00.000 015     27627.57  -3121.00  22525.34  35958.44
2022-01-15 21:16:00.000 015     27627.52  -3121.26  22525.49  35958.46
2022-01-15 21:17:00.000 015     27627.21  -3121.18  22525.48  35958.23
2022-01-15 21:18:00.000 015     27626.49  -3121.23  22525.47  35957.66
2022-01-15 21:19:00.000 015     27625.69  -3121.36  22525.44  35957.04
2022-01-15 21:20:00.000 015     27624.94  -3121.31  22525.28  35956.35
2022-01-15 21:21:00.000 015     27624.11  -3121.17  22525.29  35955.72
2022-01-15 21:22:00.000 015     27623.53  -3120.98  22525.20  35955.22
2022-01-15 21:23:00.000 015     27622.86  -3120.80  22525.10  35954.63
2022-01-15 21:24:00.000 015     27622.19  -3120.64  22525.11  35954.08
2022-01-15 21:25:00.000 015     27621.71  -3120.50  22525.10  35953.72
2022-01-15 21:26:00.000 015     27620.79  -3120.33  22524.93  35952.91
2022-01-15 21:27:00.000 015     27620.33  -3120.18  22524.93  35952.55
2022-01-15 21:28:00.000 015     27619.45  -3120.03  22524.79  35951.78
2022-01-15 21:29:00.000 015     27618.63  -3119.93  22524.75  35951.08
2022-01-15 21:30:00.000 015     27617.79  -3119.91  22524.77  35950.48
2022-01-15 21:31:00.000 015     27616.67  -3119.79  22524.72  35949.56
2022-01-15 21:32:00.000 015     27616.21  -3119.25  22524.58  35949.06
2022-01-15 21:33:00.000 015     27616.05  -3118.42  22524.47  35948.82
2022-01-15 21:34:00.000 015     27615.72  -3117.36  22524.35  35948.43
2022-01-15 21:35:00.000 015     27615.48  -3115.99  22524.04  35947.95
2022-01-15 21:36:00.000 015     27614.84  -3115.29  22523.86  35947.31
2022-01-15 21:37:00.000 015     27614.23  -3114.95  22523.82  35946.78
2022-01-15 21:38:00.000 015     27613.64  -3114.65  22523.88  35946.32
2022-01-15 21:39:00.000 015     27613.21  -3114.42  22523.90  35945.97
2022-01-15 21:40:00.000 015     27612.55  -3114.17  22523.92  35945.49
2022-01-15 21:41:00.000 015     27611.82  -3113.98  22523.99  35944.99
2022-01-15 21:42:00.000 015     27611.02  -3113.72  22523.96  35944.30
2022-01-15 21:43:00.000 015     27610.45  -3113.44  22523.99  35943.89
2022-01-15 21:44:00.000 015     27610.28  -3113.02  22524.10  35943.74
2022-01-15 21:45:00.000 015     27609.80  -3112.48  22524.10  35943.35
2022-01-15 21:46:00.000 015     27609.12  -3112.13  22524.08  35942.82
2022-01-15 21:47:00.000 015     27608.34  -3111.55  22524.04  35942.13
2022-01-15 21:48:00.000 015     27608.00  -3111.09  22524.08  35941.82
2022-01-15 21:49:00.000 015     27607.46  -3110.55  22524.00  35941.35
2022-01-15 21:50:00.000 015     27607.81  -3110.02  22524.10  35941.66
2022-01-15 21:51:00.000 015     27608.33  -3109.13  22524.08  35941.97
2022-01-15 21:52:00.000 015     27609.37  -3108.43  22524.27  35942.84
2022-01-15 21:53:00.000 015     27609.61  -3108.18  22524.44  35943.11
2022-01-15 21:54:00.000 015     27609.58  -3108.49  22524.71  35943.28
2022-01-15 21:55:00.000 015     27609.03  -3108.56  22524.90  35942.97
2022-01-15 21:56:00.000 015     27608.37  -3108.46  22524.98  35942.51
2022-01-15 21:57:00.000 015     27607.69  -3108.41  22525.04  35942.02
2022-01-15 21:58:00.000 015     27606.79  -3108.50  22525.17  35941.44
2022-01-15 21:59:00.000 015     27606.02  -3108.16  22525.16  35940.80
2022-01-15 22:00:00.000 015     27605.28  -3107.40  22525.08  35940.11
2022-01-15 22:01:00.000 015     27604.44  -3106.66  22524.90  35939.30
2022-01-15 22:02:00.000 015     27603.50  -3105.62  22524.66  35938.39
2022-01-15 22:03:00.000 015     27602.99  -3104.36  22524.51  35937.81
2022-01-15 22:04:00.000 015     27603.06  -3102.99  22524.38  35937.66
2022-01-15 22:05:00.000 015     27602.67  -3101.60  22524.18  35937.13
2022-01-15 22:06:00.000 015     27602.83  -3099.84  22523.94  35936.96
2022-01-15 22:07:00.000 015     27603.24  -3098.50  22523.81  35937.13
2022-01-15 22:08:00.000 015     27603.79  -3097.63  22523.89  35937.54
2022-01-15 22:09:00.000 015     27604.76  -3096.84  22524.07  35938.32
2022-01-15 22:10:00.000 015     27606.03  -3095.75  22524.21  35939.35
2022-01-15 22:11:00.000 015     27607.22  -3094.99  22524.47  35940.37
2022-01-15 22:12:00.000 015     27608.59  -3094.33  22524.78  35941.56
2022-01-15 22:13:00.000 015     27609.24  -3093.92  22525.10  35942.24
2022-01-15 22:14:00.000 015     27609.85  -3093.49  22525.29  35942.80
2022-01-15 22:15:00.000 015     27610.39  -3092.91  22525.45  35943.26
2022-01-15 22:16:00.000 015     27610.78  -3092.29  22525.56  35943.55
2022-01-15 22:17:00.000 015     27611.37  -3091.80  22525.71  35944.11
2022-01-15 22:18:00.000 015     27612.66  -3091.25  22525.97  35945.20
2022-01-15 22:19:00.000 015     27613.77  -3089.96  22525.97  35945.99
2022-01-15 22:20:00.000 015     27615.60  -3088.63  22526.03  35947.33
2022-01-15 22:21:00.000 015     27616.89  -3087.72  22526.28  35948.39
2022-01-15 22:22:00.000 015     27618.39  -3086.54  22526.30  35949.46
2022-01-15 22:23:00.000 015     27619.49  -3085.80  22526.39  35950.32
2022-01-15 22:24:00.000 015     27621.13  -3085.22  22526.59  35951.64
2022-01-15 22:25:00.000 015     27622.20  -3084.75  22526.80  35952.59
2022-01-15 22:26:00.000 015     27623.27  -3084.08  22526.94  35953.48
2022-01-15 22:27:00.000 015     27624.00  -3083.18  22526.88  35953.95
2022-01-15 22:28:00.000 015     27625.26  -3082.49  22527.04  35954.96
2022-01-15 22:29:00.000 015     27625.98  -3081.95  22527.14  35955.55
2022-01-15 22:30:00.000 015     27626.61  -3081.30  22527.17  35956.00
2022-01-15 22:31:00.000 015     27626.88  -3080.72  22527.19  35956.15
2022-01-15 22:32:00.000 015     27627.20  -3080.44  22527.19  35956.40
2022-01-15 22:33:00.000 015     27627.21  -3080.36  22527.28  35956.48
2022-01-15 22:34:00.000 015     27627.12  -3080.46  22527.42  35956.50
2022-01-15 22:35:00.000 015     27627.04  -3080.59  22527.60  35956.58
2022-01-15 22:36:00.000 015     27626.64  -3081.11  22527.82  35956.43
2022-01-15 22:37:00.000 015     27626.51  -3081.47  22528.04  35956.45
2022-01-15 22:38:00.000 015     27626.20  -3081.98  22528.24  35956.38
2022-01-15 22:39:00.000 015     27625.77  -3082.64  22528.46  35956.25
2022-01-15 22:40:00.000 015     27625.16  -3083.43  22528.75  35956.01
2022-01-15 22:41:00.000 015     27624.60  -3084.01  22528.89  35955.75
2022-01-15 22:42:00.000 015     27624.25  -3084.81  22529.19  35955.70
2022-01-15 22:43:00.000 015     27623.61  -3085.68  22529.50  35955.43
2022-01-15 22:44:00.000 015     27623.00  -3086.56  22529.75  35955.21
2022-01-15 22:45:00.000 015     27622.38  -3087.32  22529.91  35954.90
